bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-31-WARM-UP-3-003,Warm-Up 3,3.1,Question 3,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,wu3-mastery-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-WARM-UP-3-004,Warm-Up 3,3.1,Question 4,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,wu3-mastery-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-1-001,Warm-Up 1,3.2,Question 1,"I can apply operation rules to calculate sums, differences, products, and quotients with rational numbers.",diamond_number_relationship,wu1-diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Equation,constructed_response,1,Apply,,Framework Warm-Up 1 spiral routing; Unit 1 Assessment Plan foundational algebra readiness,
U3-32-WARM-UP-1-002,Warm-Up 1,3.2,Question 2,"Write linear equations from graphs, tables, and situations.",review_write_linear,wu1-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-1-003,Warm-Up 1,3.2,Question 3,"Write linear equations from graphs, tables, and situations.",review_write_linear,wu1-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-1-004,Warm-Up 1,3.2,Question 4,"Write linear equations from graphs, tables, and situations.",review_write_linear,wu1-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-2-001,Warm-Up 2,3.2,Question 1,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,wu2-intro-1,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-2-002,Warm-Up 2,3.2,Question 2,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,wu2-intro-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-2-003,Warm-Up 2,3.2,Question 3,"Write linear equations from graphs, tables, and situations.",review_write_linear,wu2-review,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-2-004,Warm-Up 2,3.2,Question 4,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,wu2-mastery,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-3-001,Warm-Up 3,3.2,Question 1,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,wu3-intro,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-3-002,Warm-Up 3,3.2,Question 2,"Write linear equations from graphs, tables, and situations.",review_write_linear,wu3-review,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-3-003,Warm-Up 3,3.2,Question 3,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,wu3-mastery-1,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-WARM-UP-3-004,Warm-Up 3,3.2,Question 4,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,wu3-mastery-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-1-001,Warm-Up 1,3.3,Question 1,"I can apply operation rules to calculate sums, differences, products, and quotients with rational numbers.",diamond_number_relationship,wu1-diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Equation,constructed_response,1,Apply,,Framework Warm-Up 1 spiral routing; Unit 1 Assessment Plan foundational algebra readiness,
U3-33-WARM-UP-1-002,Warm-Up 1,3.3,Question 2,Use linear models to represent and interpret real-world data.,review_linear_model,wu1-2,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-1-003,Warm-Up 1,3.3,Question 3,Use linear models to represent and interpret real-world data.,review_linear_model,wu1-3,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-1-004,Warm-Up 1,3.3,Question 4,Use linear models to represent and interpret real-world data.,review_linear_model,wu1-4,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-2-001,Warm-Up 2,3.3,Question 1,I can build a system of equations that represents two constraints in a situation.,model_write_system,wu2-intro-1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-2-002,Warm-Up 2,3.3,Question 2,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,wu2-intro-2,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-2-003,Warm-Up 2,3.3,Question 3,Use linear models to represent and interpret real-world data.,review_linear_model,wu2-review,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-2-004,Warm-Up 2,3.3,Question 4,"Write, solve, and interpret equations that model situations.",mastery_equation_model,wu2-mastery,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-3-001,Warm-Up 3,3.3,Question 1,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,wu3-intro,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-3-002,Warm-Up 3,3.3,Question 2,Use linear models to represent and interpret real-world data.,review_linear_model,wu3-review,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-3-003,Warm-Up 3,3.3,Question 3,"Write, solve, and interpret equations that model situations.",mastery_equation_model,wu3-mastery-1,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-WARM-UP-3-004,Warm-Up 3,3.3,Question 4,"Write, solve, and interpret equations that model situations.",mastery_equation_model,wu3-mastery-2,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-1-001,Warm-Up 1,3.4,Question 1,"I can apply operation rules to calculate sums, differences, products, and quotients with rational numbers.",diamond_number_relationship,wu1-diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Equation,constructed_response,1,Apply,,Framework Warm-Up 1 spiral routing; Unit 1 Assessment Plan foundational algebra readiness,
U3-34-WARM-UP-1-002,Warm-Up 1,3.4,Question 2,Interpret slope as a measure of constant rate of change.,review_slope,wu1-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-1-003,Warm-Up 1,3.4,Question 3,Interpret slope as a measure of constant rate of change.,review_slope,wu1-3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-1-004,Warm-Up 1,3.4,Question 4,Interpret slope as a measure of constant rate of change.,review_slope,wu1-4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-2-001,Warm-Up 2,3.4,Question 1,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,wu2-intro-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-2-002,Warm-Up 2,3.4,Question 2,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,wu2-intro-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-2-003,Warm-Up 2,3.4,Question 3,Interpret slope as a measure of constant rate of change.,review_slope,wu2-review,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-2-004,Warm-Up 2,3.4,Question 4,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,wu2-mastery,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-3-001,Warm-Up 3,3.4,Question 1,I can use test points to interpret which region satisfies an inequality.,test_point,wu3-intro,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-3-002,Warm-Up 3,3.4,Question 2,Interpret slope as a measure of constant rate of change.,review_slope,wu3-review,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-3-003,Warm-Up 3,3.4,Question 3,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,wu3-mastery-1,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-WARM-UP-3-004,Warm-Up 3,3.4,Question 4,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,wu3-mastery-2,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-1-001,Warm-Up 1,3.5,Question 1,"I can apply operation rules to calculate sums, differences, products, and quotients with rational numbers.",diamond_number_relationship,wu1-diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Equation,constructed_response,1,Apply,,Framework Warm-Up 1 spiral routing; Unit 1 Assessment Plan foundational algebra readiness,
U3-35-WARM-UP-1-002,Warm-Up 1,3.5,Question 2,Analyze and compare linear relationships using multiple representations.,review_compare_linear,wu1-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-1-003,Warm-Up 1,3.5,Question 3,Analyze and compare linear relationships using multiple representations.,review_compare_linear,wu1-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-1-004,Warm-Up 1,3.5,Question 4,Analyze and compare linear relationships using multiple representations.,review_compare_linear,wu1-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-2-001,Warm-Up 2,3.5,Question 1,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,wu2-intro-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-2-002,Warm-Up 2,3.5,Question 2,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,wu2-intro-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-2-003,Warm-Up 2,3.5,Question 3,Analyze and compare linear relationships using multiple representations.,review_compare_linear,wu2-review,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-2-004,Warm-Up 2,3.5,Question 4,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,wu2-mastery,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-3-001,Warm-Up 3,3.5,Question 1,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,wu3-intro,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-3-002,Warm-Up 3,3.5,Question 2,Analyze and compare linear relationships using multiple representations.,review_compare_linear,wu3-review,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-3-003,Warm-Up 3,3.5,Question 3,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,wu3-mastery-1,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-WARM-UP-3-004,Warm-Up 3,3.5,Question 4,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,wu3-mastery-2,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-A-001,Exit Ticket A,3.1,Question 1,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,eta-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-A-002,Exit Ticket A,3.1,Question 2,"I can determine whether a system has one solution, no solution, or infinitely many solutions from algebraic and graphical evidence.",system_solution_type,eta-2,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-A-003,Exit Ticket A,3.1,Question 3,I can use elimination to solve systems and interpret the solution type.,elimination_error,eta-3,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-A-004,Exit Ticket A,3.1,Question 4,I can construct graphical representations of systems and connect intersection points to solutions.,system_graph_intersection,eta-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-B-001,Exit Ticket B,3.1,Question 1,Graph linear functions and interpret key features.,review_linear_graph,etb-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-B-002,Exit Ticket B,3.1,Question 2,Graph linear functions and interpret key features.,review_linear_graph,etb-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-B-003,Exit Ticket B,3.1,Question 3,Graph linear functions and interpret key features.,review_linear_graph,etb-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-B-004,Exit Ticket B,3.1,Question 4,Graph linear functions and interpret key features.,review_linear_graph,etb-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-C-001,Exit Ticket C,3.1,Question 1,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,etc-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-C-002,Exit Ticket C,3.1,Question 2,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,etc-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-C-003,Exit Ticket C,3.1,Question 3,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,etc-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,
U3-31-EXIT-TICKET-C-004,Exit Ticket C,3.1,Question 4,"Connect tables, graphs, equations, and contexts that represent the same relationship.",mastery_rep_connection,etc-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-A-001,Exit Ticket A,3.2,Question 1,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,eta-1,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-A-002,Exit Ticket A,3.2,Question 2,I can assess which algebraic method is more efficient for a given system.,method_efficiency,eta-2,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-A-003,Exit Ticket A,3.2,Question 3,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,eta-3,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-A-004,Exit Ticket A,3.2,Question 4,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,eta-4,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-B-001,Exit Ticket B,3.2,Question 1,"Write linear equations from graphs, tables, and situations.",review_write_linear,etb-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-B-002,Exit Ticket B,3.2,Question 2,"Write linear equations from graphs, tables, and situations.",review_write_linear,etb-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-B-003,Exit Ticket B,3.2,Question 3,"Write linear equations from graphs, tables, and situations.",review_write_linear,etb-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-B-004,Exit Ticket B,3.2,Question 4,"Write linear equations from graphs, tables, and situations.",review_write_linear,etb-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-C-001,Exit Ticket C,3.2,Question 1,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,etc-1,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-C-002,Exit Ticket C,3.2,Question 2,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,etc-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-C-003,Exit Ticket C,3.2,Question 3,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,etc-3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXIT-TICKET-C-004,Exit Ticket C,3.2,Question 4,"Interpret and rewrite algebraic expressions by identifying structure, meaning, and equivalent forms.",mastery_expression_rewrite,etc-4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-A-001,Exit Ticket A,3.3,Question 1,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,eta-1,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-A-002,Exit Ticket A,3.3,Question 2,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,eta-2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-A-003,Exit Ticket A,3.3,Question 3,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,eta-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-A-004,Exit Ticket A,3.3,Question 4,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,eta-4,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-B-001,Exit Ticket B,3.3,Question 1,Use linear models to represent and interpret real-world data.,review_linear_model,etb-1,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-B-002,Exit Ticket B,3.3,Question 2,Use linear models to represent and interpret real-world data.,review_linear_model,etb-2,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-B-003,Exit Ticket B,3.3,Question 3,Use linear models to represent and interpret real-world data.,review_linear_model,etb-3,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-B-004,Exit Ticket B,3.3,Question 4,Use linear models to represent and interpret real-world data.,review_linear_model,etb-4,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-C-001,Exit Ticket C,3.3,Question 1,"Write, solve, and interpret equations that model situations.",mastery_equation_model,etc-1,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-C-002,Exit Ticket C,3.3,Question 2,"Write, solve, and interpret equations that model situations.",mastery_equation_model,etc-2,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-C-003,Exit Ticket C,3.3,Question 3,"Write, solve, and interpret equations that model situations.",mastery_equation_model,etc-3,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXIT-TICKET-C-004,Exit Ticket C,3.3,Question 4,"Write, solve, and interpret equations that model situations.",mastery_equation_model,etc-4,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-A-001,Exit Ticket A,3.4,Question 1,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,eta-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-A-002,Exit Ticket A,3.4,Question 2,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,eta-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-A-003,Exit Ticket A,3.4,Question 3,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,eta-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-A-004,Exit Ticket A,3.4,Question 4,I can use test points to interpret which region satisfies an inequality.,inequality_graph_critique,eta-4,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Test Point + Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-B-001,Exit Ticket B,3.4,Question 1,Interpret slope as a measure of constant rate of change.,review_slope,etb-1,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-B-002,Exit Ticket B,3.4,Question 2,Interpret slope as a measure of constant rate of change.,review_slope,etb-2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-B-003,Exit Ticket B,3.4,Question 3,Interpret slope as a measure of constant rate of change.,review_slope,etb-3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-B-004,Exit Ticket B,3.4,Question 4,Interpret slope as a measure of constant rate of change.,review_slope,etb-4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-C-001,Exit Ticket C,3.4,Question 1,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,etc-1,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-C-002,Exit Ticket C,3.4,Question 2,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,etc-2,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-C-003,Exit Ticket C,3.4,Question 3,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,etc-3,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXIT-TICKET-C-004,Exit Ticket C,3.4,Question 4,"Recognize common function families from graphs, tables, equations, and contexts.",mastery_function_family,etc-4,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-A-001,Exit Ticket A,3.5,Question 1,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,eta-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
